AcademicYear,AggregateLevel,CountyCode,DistrictCode,SchoolCode,CountyName,DistrictName,SchoolName,CharterYN,ReportingCategory,CumulativeEnrollment,TotalSuspensions,Unduplicated_Students_Suspended,Unduplicated_Defiance_Students,SuspensionRate,ViolentIncident_Injury,ViolentIncident_NoInjury,WeaponsPossession,Drug_Related,DefianceTotal,Other_Reasons,DefianceRate,ViolentInjuryRate,ViolentNonInjuryRate,WeaponPossessionRate,DrugSuspensionRate,OtherSuspensionRate
2012-08-01,S,21,65433,6024673,Marin,"Ross Elementary","Ross Elementary",No,"Hispanic or Latino",21,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2012-08-01,S,21,65458,6024830,Marin,"San Rafael City Elementary","San Pedro Elementary",No,"Hispanic or Latino",417,22,20,0,4.8000,0,22,0,0,0,0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000
2012-08-01,S,21,65458,6024764,Marin,"San Rafael City Elementary","Coleman Elementary",No,"Hispanic or Latino",177,7,6,1,3.4000,0,3,0,0,1,3,14.2857,0.0000,42.8571,0.0000,0.0000,42.8571
2012-08-01,S,21,65458,6024814,Marin,"San Rafael City Elementary","Laurel Dell Elementary",No,"Hispanic or Latino",168,3,3,2,1.8000,0,1,0,0,2,0,66.6667,0.0000,33.3333,0.0000,0.0000,0.0000
2012-08-01,S,21,65458,6024780,Marin,"San Rafael City Elementary","Glenwood Elementary",No,"Hispanic or Latino",73,2,2,0,2.7000,2,0,0,0,0,0,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000
2012-08-01,S,21,65458,6024863,Marin,"San Rafael City Elementary","Sun Valley Elementary",No,"Hispanic or Latino",98,10,7,0,7.1000,0,6,0,4,0,0,0.0000,0.0000,60.0000,0.0000,40.0000,0.0000
2012-08-01,S,21,65458,6024756,Marin,"San Rafael City Elementary","Bahia Vista Elementary",No,"Hispanic or Latino",537,7,6,4,1.1000,0,3,0,0,4,0,57.1429,0.0000,42.8571,0.0000,0.0000,0.0000
2012-08-01,S,21,65458,121517,Marin,"San Rafael City Elementary","Short Elementary",No,"Hispanic or Latino",138,4,2,1,1.4000,0,0,3,0,1,0,25.0000,0.0000,0.0000,75.0000,0.0000,0.0000
2012-08-01,S,21,65458,6058622,Marin,"San Rafael City Elementary","James B. Davidson Middle",No,"Hispanic or Latino",633,87,63,35,10.0000,13,27,0,6,36,5,40.2299,14.9425,31.0345,0.0000,6.8966,5.7471
2012-08-01,S,21,65458,6024772,Marin,"San Rafael City Elementary","Venetia Valley Elementary",No,"Hispanic or Latino",592,40,26,13,4.4000,11,10,0,1,18,0,32.5000,27.5000,25.0000,0.0000,2.5000,0.0000
2012-08-01,S,21,65466,2133262,Marin,"San Rafael City High","San Rafael High",No,"Hispanic or Latino",634,43,33,10,5.2000,3,15,0,11,13,1,23.2558,6.9767,34.8837,0.0000,25.5814,2.3256
2012-08-01,S,21,65466,2134005,Marin,"San Rafael City High","Terra Linda High",No,"Hispanic or Latino",377,23,20,10,5.3000,1,3,0,8,10,1,43.4783,4.3478,13.0435,0.0000,34.7826,4.3478
2012-08-01,S,21,65466,2133254,Marin,"San Rafael City High","Madrone High Continuation",No,"Hispanic or Latino",61,9,8,8,13.1000,0,0,0,0,9,0,88.8889,0.0000,0.0000,0.0000,0.0000,0.0000
2012-08-01,S,21,65474,6024889,Marin,"Sausalito Marin City",Bayside,No,"Hispanic or Latino",21,1,1,0,4.8000,0,1,0,0,0,0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000
2012-08-01,S,21,65482,2134419,Marin,"Tamalpais Union High","San Andreas High (Continuation)",No,"Hispanic or Latino",23,1,1,0,4.3000,1,0,0,0,0,0,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000
2012-08-01,S,21,65482,2132587,Marin,"Tamalpais Union High","Redwood High",No,"Hispanic or Latino",151,6,6,0,4.0000,1,1,0,3,0,1,0.0000,16.6667,16.6667,0.0000,50.0000,16.6667
2012-08-01,S,21,65482,2133692,Marin,"Tamalpais Union High","Tamalpais High",No,"Hispanic or Latino",120,13,12,4,10.0000,0,1,0,5,4,3,30.7692,0.0000,7.6923,0.0000,38.4615,23.0769
2012-08-01,S,21,65482,2131340,Marin,"Tamalpais Union High","Archie Williams High",No,"Hispanic or Latino",80,7,7,0,8.8000,1,0,0,6,0,0,0.0000,14.2857,0.0000,0.0000,85.7143,0.0000
2012-08-01,S,21,65482,2130078,Marin,"Tamalpais Union High","Tamiscal High (Alternative)",No,"Hispanic or Latino",0,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2012-08-01,S,21,65516,6024939,Marin,"Union Joint Elementary","Union Elementary",No,"Hispanic or Latino",0,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2012-08-01,S,21,73361,6024954,Marin,"Shoreline Unified","West Marin Elementary",No,"Hispanic or Latino",68,1,1,0,1.5000,0,0,0,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
2012-08-01,S,21,73361,6051627,Marin,"Shoreline Unified","Bodega Bay Elementary",No,"Hispanic or Latino",18,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2012-08-01,S,21,73361,2134310,Marin,"Shoreline Unified","Tomales High",No,"Hispanic or Latino",88,6,6,0,6.8000,2,0,0,4,0,0,0.0000,33.3333,0.0000,0.0000,66.6667,0.0000
2012-08-01,S,21,73361,6024921,Marin,"Shoreline Unified","Tomales Elementary",No,"Hispanic or Latino",103,7,6,0,5.8000,2,0,0,2,0,3,0.0000,28.5714,0.0000,0.0000,28.5714,42.8571
2012-08-01,S,21,73361,6024947,Marin,"Shoreline Unified","Inverness Elementary",No,"Hispanic or Latino",14,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2012-08-01,S,21,75002,6024285,Marin,"Ross Valley Elementary","White Hill Middle",No,"Hispanic or Latino",51,2,2,1,3.9000,0,0,0,1,1,0,50.0000,0.0000,0.0000,0.0000,50.0000,0.0000
2012-08-01,S,21,75002,6024277,Marin,"Ross Valley Elementary","Manor Elementary",No,"Hispanic or Latino",56,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2012-08-01,S,21,75002,6024681,Marin,"Ross Valley Elementary","Brookside Elementary",No,"Hispanic or Latino",24,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2012-08-01,S,21,75002,124578,Marin,"Ross Valley Elementary","Hidden Valley Elementary",No,"Hispanic or Latino",25,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2012-08-01,S,21,75002,6024731,Marin,"Ross Valley Elementary","Wade Thomas Elementary",No,"Hispanic or Latino",36,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2011-08-01,S,21,10215,113183,Marin,"Marin County Office of Education","Marin County Juvenile Court",No,"Hispanic or Latino",76,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2011-08-01,S,21,10215,2130037,Marin,"Marin County Office of Education","Marin County Community",No,"Hispanic or Latino",113,81,46,15,40.7000,1,44,2,11,20,3,18.5185,1.2346,54.3210,2.4691,13.5802,3.7037
2011-08-01,S,21,10215,6069504,Marin,"Marin County Office of Education","Marin County Special Education",No,"Hispanic or Latino",60,23,7,3,11.7000,1,19,0,0,3,0,13.0435,4.3478,82.6087,0.0000,0.0000,0.0000
2011-08-01,S,21,65300,6024137,Marin,"Bolinas-Stinson Union","Bolinas-Stinson Elementary",No,"Hispanic or Latino",19,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2011-08-01,S,21,65318,6024202,Marin,"Dixie Elementary","Miller Creek Middle",No,"Hispanic or Latino",81,9,6,1,7.4000,0,7,0,0,1,1,11.1111,0.0000,77.7778,0.0000,0.0000,11.1111
2011-08-01,S,21,65318,6024160,Marin,"Dixie Elementary","Dixie Elementary",No,"Hispanic or Latino",30,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2011-08-01,S,21,65318,6024244,Marin,"Dixie Elementary","Vallecito Elementary",No,"Hispanic or Latino",82,3,3,2,3.7000,0,1,0,0,2,0,66.6667,0.0000,33.3333,0.0000,0.0000,0.0000
2011-08-01,S,21,65318,6024194,Marin,"Dixie Elementary","Mary E. Silveira Elementary",No,"Hispanic or Latino",70,3,2,1,2.9000,0,2,0,0,1,0,33.3333,0.0000,66.6667,0.0000,0.0000,0.0000
2011-08-01,S,21,65334,6068308,Marin,"Kentfield Elementary","Adaline E. Kent Middle",No,"Hispanic or Latino",44,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2011-08-01,S,21,65334,6024319,Marin,"Kentfield Elementary","Anthony G. Bacich Elementary",No,"Hispanic or Latino",74,4,1,0,1.4000,0,4,0,0,0,0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000
2011-08-01,S,21,65342,6024327,Marin,"Laguna Joint Elementary","Laguna Elementary",No,"Hispanic or Latino",16,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2011-08-01,S,21,65359,6024343,Marin,"Lagunitas Elementary","San Geronimo Valley Elementary",No,"Hispanic or Latino",0,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2011-08-01,S,21,65359,6024335,Marin,"Lagunitas Elementary","Lagunitas Elementary",No,"Hispanic or Latino",15,3,1,0,6.7000,0,3,0,0,0,0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000
2011-08-01,S,21,65367,6024350,Marin,"Larkspur-Corte Madera","Hall Middle",No,"Hispanic or Latino",96,10,4,0,4.2000,1,5,0,1,0,3,0.0000,10.0000,50.0000,0.0000,10.0000,30.0000
2011-08-01,S,21,65367,6024376,Marin,"Larkspur-Corte Madera","Neil Cummins Elementary",No,"Hispanic or Latino",89,1,1,0,1.1000,0,0,0,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
2011-08-01,S,21,65375,6024392,Marin,"Lincoln Elementary","Lincoln Elementary",No,"Hispanic or Latino",0,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2011-08-01,S,21,65391,6024475,Marin,"Mill Valley Elementary","Tamalpais Valley Elementary",No,"Hispanic or Latino",24,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2011-08-01,S,21,65391,6024467,Marin,"Mill Valley Elementary","Strawberry Point Elementary",No,"Hispanic or Latino",51,2,2,0,3.9000,0,2,0,0,0,0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000
2011-08-01,S,21,65391,6024442,Marin,"Mill Valley Elementary","Old Mill Elementary",No,"Hispanic or Latino",18,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2011-08-01,S,21,65391,6024418,Marin,"Mill Valley Elementary","Edna Maguire Elementary",No,"Hispanic or Latino",28,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2011-08-01,S,21,65391,6024459,Marin,"Mill Valley Elementary","Park Elementary",No,"Hispanic or Latino",19,1,1,0,5.3000,0,0,0,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
2011-08-01,S,21,65391,6085187,Marin,"Mill Valley Elementary","Mill Valley Middle",No,"Hispanic or Latino",59,2,2,0,3.4000,0,1,0,1,0,0,0.0000,0.0000,50.0000,0.0000,50.0000,0.0000
2011-08-01,S,21,65409,6024483,Marin,Nicasio,Nicasio,No,"Hispanic or Latino",0,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2011-08-01,S,21,65417,6024525,Marin,"Novato Unified","Lynwood Elementary",No,"Hispanic or Latino",250,20,10,1,4.0000,0,16,0,0,2,2,5.0000,0.0000,80.0000,0.0000,0.0000,10.0000
2011-08-01,S,21,65417,6058614,Marin,"Novato Unified","Sinaloa Middle",No,"Hispanic or Latino",234,51,28,15,12.0000,0,27,0,0,23,1,29.4118,0.0000,52.9412,0.0000,0.0000,1.9608
2011-08-01,S,21,65417,122937,Marin,"Novato Unified","Novato Early Intervention",No,"Hispanic or Latino",0,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2011-08-01,S,21,65417,2132264,Marin,"Novato Unified","Marin Oaks High",No,"Hispanic or Latino",40,10,6,2,15.0000,0,1,0,5,3,1,20.0000,0.0000,10.0000,0.0000,50.0000,10.0000
2011-08-01,S,21,65417,6024509,Marin,"Novato Unified","Loma Verde Elementary",No,"Hispanic or Latino",242,23,12,2,5.0000,1,12,2,0,5,3,8.6957,4.3478,52.1739,8.6957,0.0000,13.0435
2011-08-01,S,21,65417,123018,Marin,"Novato Unified","San Marin High School-Plus",No,"Hispanic or Latino",25,1,1,1,4.0000,0,0,0,0,1,0,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2011-08-01,S,21,65417,6024574,Marin,"Novato Unified","Pleasant Valley Elementary",No,"Hispanic or Latino",53,2,2,0,3.8000,0,2,0,0,0,0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000
2011-08-01,S,21,65417,2133056,Marin,"Novato Unified","San Marin High",No,"Hispanic or Latino",230,35,26,7,11.3000,6,9,0,6,9,5,20.0000,17.1429,25.7143,0.0000,17.1429,14.2857
2011-08-01,S,21,65417,6024491,Marin,"Novato Unified","Hamilton Meadow Park",No,"Hispanic or Latino",386,27,19,5,4.9000,7,5,10,0,5,0,18.5185,25.9259,18.5185,37.0370,0.0000,0.0000
2011-08-01,S,21,65417,6024517,Marin,"Novato Unified","Lu Sutton Elementary",No,"Hispanic or Latino",181,11,6,1,3.3000,0,9,1,0,1,0,9.0909,0.0000,81.8182,9.0909,0.0000,0.0000
2011-08-01,S,21,65417,2130045,Marin,"Novato Unified","Nova Education Center",No,"Hispanic or Latino",24,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2011-08-01,S,21,65417,6024582,Marin,"Novato Unified","Rancho Elementary",No,"Hispanic or Latino",31,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2011-08-01,S,21,65417,124081,Marin,"Novato Unified","San Jose Intermediate",No,"Hispanic or Latino",267,74,45,22,16.9000,2,32,2,7,31,0,29.7297,2.7027,43.2432,2.7027,9.4595,0.0000
2011-08-01,S,21,65417,6024558,Marin,"Novato Unified","Olive Elementary",No,"Hispanic or Latino",158,8,3,1,1.9000,0,3,1,0,4,0,12.5000,0.0000,37.5000,12.5000,0.0000,0.0000
2011-08-01,S,21,65417,6024590,Marin,"Novato Unified","San Ramon Elementary",No,"Hispanic or Latino",126,6,5,0,4.0000,0,5,0,0,0,1,0.0000,0.0000,83.3333,0.0000,0.0000,16.6667
2011-08-01,S,21,65417,125344,Marin,"Novato Unified","Nexus Academy",No,"Hispanic or Latino",0,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2011-08-01,S,21,65417,2132272,Marin,"Novato Unified","Novato High",No,"Hispanic or Latino",388,76,51,21,13.1000,4,6,2,35,23,6,27.6316,5.2632,7.8947,2.6316,46.0526,7.8947
2011-08-01,S,21,65425,6024657,Marin,"Reed Union Elementary","Reed Elementary",No,"Hispanic or Latino",25,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2011-08-01,S,21,65425,6024632,Marin,"Reed Union Elementary","Del Mar Middle",No,"Hispanic or Latino",16,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2011-08-01,S,21,65425,6024616,Marin,"Reed Union Elementary","Bel Aire Elementary",No,"Hispanic or Latino",24,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2011-08-01,S,21,65433,6024673,Marin,"Ross Elementary","Ross Elementary",No,"Hispanic or Latino",20,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2011-08-01,S,21,65458,121517,Marin,"San Rafael City Elementary","Short Elementary",No,"Hispanic or Latino",88,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2011-08-01,S,21,65458,6024863,Marin,"San Rafael City Elementary","Sun Valley Elementary",No,"Hispanic or Latino",98,1,1,0,1.0000,0,0,0,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
2011-08-01,S,21,65458,6024814,Marin,"San Rafael City Elementary","Laurel Dell Elementary",No,"Hispanic or Latino",167,1,1,0,0.6000,0,0,0,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
2011-08-01,S,21,65458,6024830,Marin,"San Rafael City Elementary","San Pedro Elementary",No,"Hispanic or Latino",427,12,11,3,2.6000,0,9,0,0,3,0,25.0000,0.0000,75.0000,0.0000,0.0000,0.0000
2011-08-01,S,21,65458,6024772,Marin,"San Rafael City Elementary","Venetia Valley Elementary",No,"Hispanic or Latino",571,84,47,29,8.2000,3,15,2,9,51,4,34.5238,3.5714,17.8571,2.3810,10.7143,4.7619
2011-08-01,S,21,65458,6058622,Marin,"San Rafael City Elementary","James B. Davidson Middle",No,"Hispanic or Latino",586,49,35,7,6.0000,4,16,6,6,12,5,14.2857,8.1633,32.6531,12.2449,12.2449,10.2041
2011-08-01,S,21,65458,6024756,Marin,"San Rafael City Elementary","Bahia Vista Elementary",No,"Hispanic or Latino",513,27,19,16,3.7000,1,4,1,0,21,0,59.2593,3.7037,14.8148,3.7037,0.0000,0.0000
2011-08-01,S,21,65458,6024764,Marin,"San Rafael City Elementary","Coleman Elementary",No,"Hispanic or Latino",151,1,1,0,0.7000,0,1,0,0,0,0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000
2011-08-01,S,21,65458,6024780,Marin,"San Rafael City Elementary","Glenwood Elementary",No,"Hispanic or Latino",71,5,4,0,5.6000,2,2,0,0,0,1,0.0000,40.0000,40.0000,0.0000,0.0000,20.0000
2011-08-01,S,21,65466,2133254,Marin,"San Rafael City High","Madrone High (Continuation)",No,"Hispanic or Latino",52,15,8,6,15.4000,1,1,0,1,12,0,40.0000,6.6667,6.6667,0.0000,6.6667,0.0000
2011-08-01,S,21,65466,2133262,Marin,"San Rafael City High","San Rafael High",No,"Hispanic or Latino",560,82,56,25,10.0000,3,17,1,23,33,5,30.4878,3.6585,20.7317,1.2195,28.0488,6.0976
2011-08-01,S,21,65466,2134005,Marin,"San Rafael City High","Terra Linda High",No,"Hispanic or Latino",401,64,43,16,10.7000,1,12,2,23,23,3,25.0000,1.5625,18.7500,3.1250,35.9375,4.6875
2011-08-01,S,21,65474,6024889,Marin,"Sausalito Marin City",Bayside,No,"Hispanic or Latino",28,10,4,3,14.3000,2,2,0,0,4,2,30.0000,20.0000,20.0000,0.0000,0.0000,20.0000
2011-08-01,S,21,65482,2130078,Marin,"Tamalpais Union High","Tamiscal High (Alternative)",No,"Hispanic or Latino",0,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2011-08-01,S,21,65482,2131340,Marin,"Tamalpais Union High","Archie Williams High",No,"Hispanic or Latino",71,4,4,2,5.6000,0,1,0,1,2,0,50.0000,0.0000,25.0000,0.0000,25.0000,0.0000
2011-08-01,S,21,65482,2132587,Marin,"Tamalpais Union High","Redwood High",No,"Hispanic or Latino",132,4,4,0,3.0000,0,2,1,1,0,0,0.0000,0.0000,50.0000,25.0000,25.0000,0.0000
2011-08-01,S,21,65482,2133692,Marin,"Tamalpais Union High","Tamalpais High",No,"Hispanic or Latino",120,7,6,2,5.0000,0,1,0,2,2,2,28.5714,0.0000,14.2857,0.0000,28.5714,28.5714
2011-08-01,S,21,65482,2134419,Marin,"Tamalpais Union High","San Andreas High (Continuation)",No,"Hispanic or Latino",15,3,3,0,20.0000,0,0,1,2,0,0,0.0000,0.0000,0.0000,33.3333,66.6667,0.0000
2011-08-01,S,21,65516,6024939,Marin,"Union Joint Elementary","Union Elementary",No,"Hispanic or Latino",0,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2011-08-01,S,21,73361,2134310,Marin,"Shoreline Unified","Tomales High",No,"Hispanic or Latino",89,14,8,4,9.0000,3,0,0,2,6,3,28.5714,21.4286,0.0000,0.0000,14.2857,21.4286
2011-08-01,S,21,73361,6051627,Marin,"Shoreline Unified","Bodega Bay Elementary",No,"Hispanic or Latino",20,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2011-08-01,S,21,73361,6024921,Marin,"Shoreline Unified","Tomales Elementary",No,"Hispanic or Latino",98,1,1,0,1.0000,0,1,0,0,0,0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000
2011-08-01,S,21,73361,6024947,Marin,"Shoreline Unified","Inverness Elementary",No,"Hispanic or Latino",22,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2011-08-01,S,21,73361,6024954,Marin,"Shoreline Unified","West Marin Elementary",No,"Hispanic or Latino",69,1,1,0,1.4000,0,1,0,0,0,0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000
2011-08-01,S,21,75002,6024731,Marin,"Ross Valley Elementary","Wade Thomas Elementary",No,"Hispanic or Latino",28,4,2,0,7.1000,0,3,0,0,0,1,0.0000,0.0000,75.0000,0.0000,0.0000,25.0000
2011-08-01,S,21,75002,6024681,Marin,"Ross Valley Elementary","Brookside Elementary",No,"Hispanic or Latino",27,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2011-08-01,S,21,75002,6024285,Marin,"Ross Valley Elementary","White Hill Middle",No,"Hispanic or Latino",36,7,5,0,13.9000,1,4,0,0,0,2,0.0000,14.2857,57.1429,0.0000,0.0000,28.5714
2011-08-01,S,21,75002,124578,Marin,"Ross Valley Elementary","Hidden Valley Elementary",No,"Hispanic or Latino",20,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2011-08-01,S,21,75002,6024277,Marin,"Ross Valley Elementary","Manor Elementary",No,"Hispanic or Latino",53,2,1,0,1.9000,1,1,0,0,0,0,0.0000,50.0000,50.0000,0.0000,0.0000,0.0000
